orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipperID,freight,productID,order_unit_price,quantity,discount,companyName,contactName,contactTitle,city,country,productName,quantityPerUnit,product_list_price,discontinued,categoryID,total_order_value,days_to_ship,customer_segment,order_month
11004,MAISD,3,2015-04-07,2015-05-05,2015-04-20,1,44.84,76,18.0,6,0.0,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,Lakkaliköri,500 ml,18.0,0,1,108.0,13,Medium,2015-04
10892,MAISD,4,2015-02-17,2015-03-17,2015-02-19,2,120.27,59,55.0,40,0.05,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,Raclette Courdavault,5 kg pkg.,55.0,0,4,2090.0,2,Medium,2015-02
10978,MAISD,9,2015-03-26,2015-04-23,2015-04-23,2,32.82,21,10.0,40,0.15,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,Sir Rodney's Scones,24 pkgs. x 4 pieces,10.0,0,3,340.0,28,Medium,2015-03
10760,MAISD,4,2014-12-01,2014-12-29,2014-12-10,1,155.64,27,43.9,40,0.0,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,Schoggi Schokolade,100 - 100 g pieces,43.9,0,3,1756.0,9,Medium,2014-12
10529,MAISD,5,2014-05-07,2014-06-04,2014-05-09,2,66.69,55,24.0,14,0.0,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,Pâté chinois,24 boxes x 2 pies,24.0,0,6,336.0,2,Medium,2014-05
10978,MAISD,9,2015-03-26,2015-04-23,2015-04-23,2,32.82,40,18.4,10,0.0,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,184.0,28,Medium,2015-03
10978,MAISD,9,2015-03-26,2015-04-23,2015-04-23,2,32.82,44,19.45,6,0.15,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,Gula Malacca,20 - 2 kg bags,19.45,0,2,99.195,28,Medium,2015-03
10896,MAISD,7,2015-02-19,2015-03-19,2015-02-27,3,32.45,45,9.5,15,0.0,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,Rogede sild,1k pkg.,9.5,0,8,142.5,8,Medium,2015-02
10978,MAISD,9,2015-03-26,2015-04-23,2015-04-23,2,32.82,8,40.0,20,0.15,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,Northwoods Cranberry Sauce,12 - 12 oz jars,40.0,0,2,680.0,28,Medium,2015-03
10626,BERGS,1,2014-08-11,2014-09-08,2014-08-20,2,138.69,71,21.5,20,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Flotemysost,10 - 500 g pkgs.,21.5,0,4,430.0,9,High,2014-08
10672,BERGS,9,2014-09-17,2014-10-01,2014-09-26,2,95.75,71,21.5,12,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Flotemysost,10 - 500 g pkgs.,21.5,0,4,258.0,9,High,2014-09
10837,BERGS,9,2015-01-16,2015-02-13,2015-01-23,3,13.32,13,6.0,6,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Konbu,2 kg box,6.0,0,8,36.0,7,High,2015-01
10444,BERGS,3,2014-02-12,2014-03-12,2014-02-21,3,3.5,41,7.7,30,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,8,231.0,9,High,2014-02
10778,BERGS,3,2014-12-16,2015-01-13,2014-12-24,1,6.79,41,9.65,10,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,8,96.5,8,High,2014-12
10733,BERGS,1,2014-11-07,2014-12-05,2014-11-10,3,110.11,52,7.0,25,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Filo Mix,16 - 2 kg boxes,7.0,0,5,175.0,3,High,2014-11
10733,BERGS,1,2014-11-07,2014-12-05,2014-11-10,3,110.11,14,23.25,16,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Tofu,40 - 100 g pkgs.,23.25,0,7,372.0,3,High,2014-11
10875,BERGS,4,2015-02-06,2015-03-06,2015-03-03,2,32.37,19,9.2,25,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,3,229.99999999999997,25,High,2015-02
10280,BERGS,2,2013-08-14,2013-09-11,2013-09-12,1,8.98,24,3.6,12,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,43.2,29,High,2013-08
10866,BERGS,5,2015-02-03,2015-03-03,2015-02-12,1,109.11,24,4.5,6,0.25,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,20.25,9,High,2015-02
10875,BERGS,4,2015-02-06,2015-03-06,2015-03-03,2,32.37,49,20.0,15,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Maxilaku,24 - 50 g pkgs.,20.0,0,3,300.0,25,High,2015-02
10445,BERGS,3,2014-02-13,2014-03-13,2014-02-20,1,9.3,39,14.4,6,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Chartreuse verte,750 cc per bottle,18.0,0,1,86.4,7,High,2014-02
10654,BERGS,5,2014-09-02,2014-09-30,2014-09-11,1,55.26,39,18.0,20,0.1,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Chartreuse verte,750 cc per bottle,18.0,0,1,324.0,9,High,2014-09
10672,BERGS,9,2014-09-17,2014-10-01,2014-09-26,2,95.75,38,263.5,15,0.1,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Côte de Blaye,12 - 75 cl bottles,263.5,0,1,3557.25,9,High,2014-09
10524,BERGS,1,2014-05-01,2014-05-29,2014-05-07,2,244.79,10,31.0,2,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Ikura,12 - 200 ml jars,31.0,0,8,62.0,6,High,2014-05
10924,BERGS,3,2015-03-04,2015-04-01,2015-04-08,2,151.52,10,31.0,20,0.1,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Ikura,12 - 200 ml jars,31.0,0,8,558.0,35,High,2015-03
10444,BERGS,3,2014-02-12,2014-03-12,2014-02-21,3,3.5,17,31.2,10,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Alice Mutton,20 - 1 kg tins,39.0,1,6,312.0,9,High,2014-02
10524,BERGS,1,2014-05-01,2014-05-29,2014-05-07,2,244.79,43,46.0,60,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Ipoh Coffee,16 - 500 g tins,46.0,0,1,2760.0,6,High,2014-05
10445,BERGS,3,2014-02-13,2014-03-13,2014-02-20,1,9.3,54,5.9,15,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Tourtière,16 pies,7.45,0,6,88.5,7,High,2014-02
10524,BERGS,1,2014-05-01,2014-05-29,2014-05-07,2,244.79,54,7.45,15,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Tourtière,16 pies,7.45,0,6,111.75,6,High,2014-05
10654,BERGS,5,2014-09-02,2014-09-30,2014-09-11,1,55.26,54,7.45,6,0.1,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Tourtière,16 pies,7.45,0,6,40.230000000000004,9,High,2014-09
10444,BERGS,3,2014-02-12,2014-03-12,2014-02-21,3,3.5,35,14.4,8,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Steeleye Stout,24 - 12 oz bottles,18.0,0,1,115.2,9,High,2014-02
10866,BERGS,5,2015-02-03,2015-03-03,2015-02-12,1,109.11,2,19.0,21,0.25,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Chang,24 - 12 oz bottles,19.0,0,1,299.25,9,High,2015-02
10384,BERGS,3,2013-12-16,2014-01-13,2013-12-20,3,168.64,20,64.8,28,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Sir Rodney's Marmalade,30 gift boxes,81.0,0,3,1814.3999999999999,4,High,2013-12
10384,BERGS,3,2013-12-16,2014-01-13,2013-12-20,3,168.64,60,27.2,15,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,408.0,4,High,2013-12
10626,BERGS,1,2014-08-11,2014-09-08,2014-08-20,2,138.69,60,34.0,20,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,680.0,9,High,2014-08
10733,BERGS,1,2014-11-07,2014-12-05,2014-11-10,3,110.11,28,45.6,20,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Rössle Sauerkraut,25 - 825 g cans,45.6,1,7,912.0,3,High,2014-11
10924,BERGS,3,2015-03-04,2015-04-01,2015-04-08,2,151.52,28,45.6,30,0.1,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Rössle Sauerkraut,25 - 825 g cans,45.6,1,7,1231.2,35,High,2015-03
10444,BERGS,3,2014-02-12,2014-03-12,2014-02-21,3,3.5,26,24.9,15,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Gumbär Gummibärchen,100 - 250 g bags,31.23,0,3,373.5,9,High,2014-02
10857,BERGS,8,2015-01-28,2015-02-25,2015-02-06,2,188.85,26,31.23,35,0.25,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Gumbär Gummibärchen,100 - 250 g bags,31.23,0,3,819.7874999999999,9,High,2015-01
10837,BERGS,9,2015-01-16,2015-02-13,2015-01-23,3,13.32,76,18.0,21,0.25,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Lakkaliköri,500 ml,18.0,0,1,283.5,7,High,2015-01
10278,BERGS,8,2013-08-12,2013-09-09,2013-08-16,2,92.69,59,44.0,15,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Raclette Courdavault,5 kg pkg.,55.0,0,4,660.0,4,High,2013-08
10654,BERGS,5,2014-09-02,2014-09-30,2014-09-11,1,55.26,4,22.0,12,0.1,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Chef Anton's Cajun Seasoning,48 - 6 oz jars,22.0,0,2,237.6,9,High,2014-09
10280,BERGS,2,2013-08-14,2013-09-11,2013-09-12,1,8.98,55,19.2,20,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Pâté chinois,24 boxes x 2 pies,24.0,0,6,384.0,29,High,2013-08
10689,BERGS,1,2014-10-01,2014-10-29,2014-10-07,2,13.42,1,18.0,35,0.25,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Chai,10 boxes x 20 bags,18.0,0,1,472.5,6,High,2014-10
10572,BERGS,3,2014-06-18,2014-07-16,2014-06-25,2,116.43,40,18.4,50,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,919.9999999999999,7,High,2014-06
10837,BERGS,9,2015-01-16,2015-02-13,2015-01-23,3,13.32,40,18.4,25,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,459.99999999999994,7,High,2015-01
10278,BERGS,8,2013-08-12,2013-09-09,2013-08-16,2,92.69,63,35.1,8,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Vegie-spread,15 - 625 g jars,43.9,0,2,280.8,4,High,2013-08
10572,BERGS,3,2014-06-18,2014-07-16,2014-06-25,2,116.43,16,17.45,12,0.1,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Pavlova,32 - 500 g boxes,17.45,0,3,188.45999999999998,7,High,2014-06
10278,BERGS,8,2013-08-12,2013-09-09,2013-08-16,2,92.69,73,12.0,25,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Röd Kaviar,24 - 150 g jars,15.0,0,8,300.0,4,High,2013-08
10857,BERGS,8,2015-01-28,2015-02-25,2015-02-06,2,188.85,29,123.79,10,0.25,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,6,928.4250000000001,9,High,2015-01
10524,BERGS,1,2014-05-01,2014-05-29,2014-05-07,2,244.79,30,25.89,10,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Nord-Ost Matjeshering,10 - 200 g glasses,25.89,0,8,258.9,6,High,2014-05
10866,BERGS,5,2015-02-03,2015-03-03,2015-02-12,1,109.11,30,25.89,40,0.25,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Nord-Ost Matjeshering,10 - 200 g glasses,25.89,0,8,776.6999999999999,9,High,2015-02
10280,BERGS,2,2013-08-14,2013-09-11,2013-09-12,1,8.98,75,6.2,30,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,186.0,29,High,2013-08
10572,BERGS,3,2014-06-18,2014-07-16,2014-06-25,2,116.43,75,7.75,15,0.1,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,104.625,7,High,2014-06
10924,BERGS,3,2015-03-04,2015-04-01,2015-04-08,2,151.52,75,7.75,6,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,46.5,35,High,2015-03
10626,BERGS,1,2014-08-11,2014-09-08,2014-08-20,2,138.69,53,32.8,12,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Perth Pasties,48 pieces,32.8,1,6,393.59999999999997,9,High,2014-08
10837,BERGS,9,2015-01-16,2015-02-13,2015-01-23,3,13.32,47,9.5,40,0.25,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Zaanse koeken,10 - 4 oz boxes,9.5,0,3,285.0,7,High,2015-01
10875,BERGS,4,2015-02-06,2015-03-06,2015-03-03,2,32.37,47,9.5,21,0.1,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Zaanse koeken,10 - 4 oz boxes,9.5,0,3,179.55,25,High,2015-02
10572,BERGS,3,2014-06-18,2014-07-16,2014-06-25,2,116.43,32,32.0,10,0.1,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Mascarpone Fabioli,24 - 200 g pkgs.,32.0,0,4,288.0,7,High,2014-06
10278,BERGS,8,2013-08-12,2013-09-09,2013-08-16,2,92.69,44,15.5,16,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Gula Malacca,20 - 2 kg bags,19.45,0,2,248.0,4,High,2013-08
10857,BERGS,8,2015-01-28,2015-02-25,2015-02-06,2,188.85,3,10.0,30,0.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Aniseed Syrup,12 - 550 ml bottles,10.0,0,2,300.0,9,High,2015-01
10447,RICAR,4,2014-02-14,2014-03-14,2014-03-07,2,68.66,71,17.2,2,0.0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Flotemysost,10 - 500 g pkgs.,21.5,0,4,34.4,21,Medium,2014-02
11059,RICAR,2,2015-04-29,2015-06-10,2015-06-10,2,85.8,13,6.0,30,0.0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Konbu,2 kg box,6.0,0,8,180.0,42,Medium,2015-04
10563,RICAR,2,2014-06-10,2014-07-22,2014-06-24,2,60.43,36,19.0,25,0.0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Inlagd Sill,24 - 250 g  jars,19.0,0,8,475.0,14,Medium,2014-06
10563,RICAR,2,2014-06-10,2014-07-22,2014-06-24,2,60.43,52,7.0,70,0.0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Filo Mix,16 - 2 kg boxes,7.0,0,5,490.0,14,Medium,2014-06
10299,RICAR,4,2013-09-06,2013-10-04,2013-09-13,2,29.76,19,7.3,15,0.0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,3,109.5,7,Medium,2013-09
10447,RICAR,4,2014-02-14,2014-03-14,2014-03-07,2,68.66,19,7.3,40,0.0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,3,292.0,21,Medium,2014-02
10287,RICAR,8,2013-08-22,2013-09-19,2013-08-28,3,12.76,34,11.2,20,0.0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Sasquatch Ale,24 - 12 oz bottles,14.0,0,1,224.0,6,Medium,2013-08
10851,RICAR,5,2015-01-26,2015-02-23,2015-02-02,1,160.55,57,19.5,10,0.05,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,5,185.25,7,Medium,2015-01
10648,RICAR,5,2014-08-28,2014-10-09,2014-09-09,2,14.25,24,4.5,15,0.15,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,57.375,12,Medium,2014-08
10481,RICAR,8,2014-03-20,2014-04-17,2014-03-25,2,64.33,49,16.0,24,0.0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Maxilaku,24 - 50 g pkgs.,20.0,0,3,384.0,5,Medium,2014-03
10447,RICAR,4,2014-02-14,2014-03-14,2014-03-07,2,68.66,65,16.8,35,0.0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,2,588.0,21,Medium,2014-02
10877,RICAR,1,2015-02-09,2015-03-09,2015-02-19,1,38.06,18,62.5,25,0.0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Carnarvon Tigers,16 kg pkg.,62.5,0,8,1562.5,10,Medium,2015-02
10622,RICAR,4,2014-08-06,2014-09-03,2014-08-11,3,50.97,68,12.5,18,0.2,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Scottish Longbreads,10 boxes x 8 pieces,12.5,0,3,180.0,5,Medium,2014-08
11059,RICAR,2,2015-04-29,2015-06-10,2015-06-10,2,85.8,17,39.0,12,0.0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Alice Mutton,20 - 1 kg tins,39.0,1,6,468.0,42,Medium,2015-04
10648,RICAR,5,2014-08-28,2014-10-09,2014-09-09,2,14.25,22,21.0,15,0.0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Gustaf's Knackebröd,24 - 500 g pkgs.,21.0,0,5,315.0,12,Medium,2014-08
10287,RICAR,8,2013-08-22,2013-09-19,2013-08-28,3,12.76,46,9.6,15,0.15,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Spegesild,4 - 450 g glasses,12.0,0,8,122.39999999999999,6,Medium,2013-08
10813,RICAR,1,2015-01-05,2015-02-02,2015-01-09,1,47.38,46,12.0,35,0.0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Spegesild,4 - 450 g glasses,12.0,0,8,420.0,4,Medium,2015-01
10622,RICAR,4,2014-08-06,2014-09-03,2014-08-11,3,50.97,2,19.0,20,0.0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Chang,24 - 12 oz bottles,19.0,0,1,380.0,5,Medium,2014-08
10813,RICAR,1,2015-01-05,2015-02-02,2015-01-09,1,47.38,2,19.0,12,0.2,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Chang,24 - 12 oz bottles,19.0,0,1,182.4,4,Medium,2015-01
10851,RICAR,5,2015-01-26,2015-02-23,2015-02-02,1,160.55,2,19.0,5,0.05,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Chang,24 - 12 oz bottles,19.0,0,1,90.25,7,Medium,2015-01
10851,RICAR,5,2015-01-26,2015-02-23,2015-02-02,1,160.55,25,14.0,10,0.05,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,NuNuCa Nuß-Nougat-Creme,20 - 450 g glasses,14.0,0,3,133.0,7,Medium,2015-01
10299,RICAR,4,2013-09-06,2013-10-04,2013-09-13,2,29.76,70,12.0,20,0.0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Outback Lager,24 - 355 ml bottles,15.0,0,1,240.0,7,Medium,2013-09
10481,RICAR,8,2014-03-20,2014-04-17,2014-03-25,2,64.33,60,27.2,40,0.0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,1088.0,5,Medium,2014-03
11059,RICAR,2,2015-04-29,2015-06-10,2015-06-10,2,85.8,60,34.0,35,0.0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,1190.0,42,Medium,2015-04
10851,RICAR,5,2015-01-26,2015-02-23,2015-02-02,1,160.55,59,55.0,42,0.05,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Raclette Courdavault,5 kg pkg.,55.0,0,4,2194.5,7,Medium,2015-01
10287,RICAR,8,2013-08-22,2013-09-19,2013-08-28,3,12.76,16,13.9,40,0.15,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Pavlova,32 - 500 g boxes,17.45,0,3,472.59999999999997,6,Medium,2013-08
10877,RICAR,1,2015-02-09,2015-03-09,2015-02-19,1,38.06,16,17.45,30,0.25,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Pavlova,32 - 500 g boxes,17.45,0,3,392.625,10,Medium,2015-02
10768,AROUT,3,2014-12-08,2015-01-05,2014-12-15,2,146.32,71,21.5,12,0.0,Around the Horn,Thomas Hardy,Sales Representative,London,UK,Flotemysost,10 - 500 g pkgs.,21.5,0,4,258.0,7,Medium,2014-12
10383,AROUT,8,2013-12-16,2014-01-13,2013-12-18,3,34.24,56,30.4,20,0.0,Around the Horn,Thomas Hardy,Sales Representative,London,UK,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,608.0,2,Medium,2013-12
10383,AROUT,8,2013-12-16,2014-01-13,2013-12-18,3,34.24,13,4.8,20,0.0,Around the Horn,Thomas Hardy,Sales Representative,London,UK,Konbu,2 kg box,6.0,0,8,96.0,2,Medium,2013-12
10793,AROUT,3,2014-12-24,2015-01-21,2015-01-08,3,4.52,41,9.65,14,0.0,Around the Horn,Thomas Hardy,Sales Representative,London,UK,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,8,135.1,15,Medium,2014-12
11016,AROUT,9,2015-04-10,2015-05-08,2015-04-13,2,33.8,36,19.0,16,0.0,Around the Horn,Thomas Hardy,Sales Representative,London,UK,Inlagd Sill,24 - 250 g  jars,19.0,0,8,304.0,3,Medium,2015-04
10558,AROUT,1,2014-06-04,2014-07-02,2014-06-10,2,72.97,52,7.0,30,0.0,Around the Horn,Thomas Hardy,Sales Representative,London,UK,Filo Mix,16 - 2 kg boxes,7.0,0,5,210.0,6,Medium,2014-06
10793,AROUT,3,2014-12-24,2015-01-21,2015-01-08,3,4.52,52,7.0,8,0.0,Around the Horn,Thomas Hardy,Sales Representative,London,UK,Filo Mix,16 - 2 kg boxes,7.0,0,5,56.0,15,Medium,2014-12
10558,AROUT,1,2014-06-04,2014-07-02,2014-06-10,2,72.97,51,53.0,20,0.0,Around the Horn,Thomas Hardy,Sales Representative,London,UK,Manjimup Dried Apples,50 - 300 g pkgs.,53.0,0,7,1060.0,6,Medium,2014-06
10355,AROUT,6,2013-11-15,2013-12-13,2013-11-20,1,41.95,57,15.6,25,0.0,Around the Horn,Thomas Hardy,Sales Representative,London,UK,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,5,390.0,5,Medium,2013-11
10707,AROUT,4,2014-10-16,2014-10-30,2014-10-23,3,21.74,57,19.5,40,0.0,Around the Horn,Thomas Hardy,Sales Representative,London,UK,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,5,780.0,7,Medium,2014-10
10355,AROUT,6,2013-11-15,2013-12-13,2013-11-20,1,41.95,24,3.6,25,0.0,Around the Horn,Thomas Hardy,Sales Representative,London,UK,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,90.0,5,Medium,2013-11
10768,AROUT,3,2014-12-08,2015-01-05,2014-12-15,2,146.32,31,12.5,50,0.0,Around the Horn,Thomas Hardy,Sales Representative,London,UK,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,4,625.0,7,Medium,2014-12
10953,AROUT,9,2015-03-16,2015-03-30,2015-03-25,2,23.72,31,12.5,50,0.05,Around the Horn,Thomas Hardy,Sales Representative,London,UK,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,4,593.75,9,Medium,2015-03
11016,AROUT,9,2015-04-10,2015-05-08,2015-04-13,2,33.8,31,12.5,15,0.0,Around the Horn,Thomas Hardy,Sales Representative,London,UK,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,4,187.5,3,Medium,2015-04
10768,AROUT,3,2014-12-08,2015-01-05,2014-12-15,2,146.32,22,21.0,4,0.0,Around the Horn,Thomas Hardy,Sales Representative,London,UK,Gustaf's Knackebröd,24 - 500 g pkgs.,21.0,0,5,84.0,7,Medium,2014-12
10743,AROUT,1,2014-11-17,2014-12-15,2014-11-21,2,23.72,46,12.0,28,0.05,Around the Horn,Thomas Hardy,Sales Representative,London,UK,Spegesild,4 - 450 g glasses,12.0,0,8,319.2,4,Medium,2014-11
10864,AROUT,4,2015-02-02,2015-03-02,2015-02-09,2,3.04,35,18.0,4,0.0,Around the Horn,Thomas Hardy,Sales Representative,London,UK,Steeleye Stout,24 - 12 oz bottles,18.0,0,1,72.0,7,Medium,2015-02
10741,AROUT,4,2014-11-14,2014-11-28,2014-11-18,3,10.96,2,19.0,15,0.2,Around the Horn,Thomas Hardy,Sales Representative,London,UK,Chang,24 - 12 oz bottles,19.0,0,1,228.0,4,Medium,2014-11
10453,AROUT,1,2014-02-21,2014-03-21,2014-02-26,2,25.36,48,10.2,15,0.1,Around the Horn,Thomas Hardy,Sales Representative,London,UK,Chocolade,10 pkgs.,12.75,0,3,137.70000000000002,5,Medium,2014-02
